Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Price_RoC,RSI,MACD,Bollinger_High,Bollinger_Low,Bollinger_Mid
62,81542448.0,385.3421,383.33,384.91,389.19,381.77,1639717200000,647826,392.464,391.73921468623837,0.4645942630438831,42.666808825340695,0.15428195785352727,405.1320489725015,381.7719510274985,393.452
63,65085226.0,379.9997,379.565,380.69,381.5,377.47,1639976400000,612587,391.913,390.73474062385304,-1.4267219057483147,39.16018335583646,-0.7131776464794939,404.176427404212,380.39757259578795,392.287
64,48442377.0,385.5281,384.05,389.21,389.53,380.201,1640062800000,384223,391.05100000000004,390.59612783986637,-2.166754643943394,48.63095466805073,-0.705025739373184,403.28891364631164,380.2760863536884,391.7825
65,37030950.0,391.5831,388.91,393.95,394.16,388.23,1640149200000,297379,390.485,390.9010253089694,-1.4163809714471671,53.14010772211829,-0.3124847780861728,402.8630091942765,380.3489908057235,391.606
66,29515936.0,396.5995,394.31,396.92,398.425,394.14,1640235600000,234614,390.804,391.44820482633577,0.8101998831686682,55.838897096070674,0.23554571611975916,402.5638043421603,380.4641956578397,391.514
67,32820705.0,401.6677,398.25,403.48,403.48,398.2194,1640581200000,258241,391.351,392.54200438757795,1.3743373282078408,61.30775363149565,1.185534898575952,404.3430523535525,379.9129476464475,392.128
68,33113728.0,402.5158,404.4,401.61,404.58,400.71,1640667600000,285518,392.286,393.36636762507084,2.3836231071228324,58.99378155965307,1.767144259206077,404.70260312695416,379.74539687304593,392.22400000000005
69,32248484.0,401.2154,401.75,401.55,403.05,399.11,1640754000000,247691,393.621,394.11033420460984,3.438948995363221,58.91450731838799,2.197896387799915,405.7255073961104,379.4954926038896,392.6105
70,23826215.0,401.8823,401.33,400.35,403.5699,399.75,1640840400000,201860,393.951,394.67757654964527,0.8311295806573508,57.20623650129641,2.414606501224796,406.54618336471333,379.99781663528665,393.272
71,34642134.0,398.8816,399.66,397.85,401.0589,397.34,1640926800000,280726,395.052,394.9659786814957,2.8461379381656626,53.60807278877591,2.3574465444924044,406.99208207585747,380.3459179241425,393.669
72,40541654.0,399.9865,399.05,401.68,401.94,396.88,1641186000000,377642,396.729,395.57634425590516,4.356862643215292,58.09472581289089,2.5913246804485652,407.42945020640377,381.7635497935962,394.5965
73,57998606.0,396.7203,402.24,396.47,402.28,393.288,1641272400000,539333,398.307,395.6575856871865,4.145104941028141,50.68568733276228,2.329419235053024,407.36690172923164,382.8530982707684,395.11
74,75647647.0,390.3302,394.74,384.29,395.89,384.03,1641358800000,716530,397.815,394.6241688065332,-1.2640990724801415,38.072963597623676,1.1260526412524428,407.48417328059196,381.381826719408,394.433
75,70606324.0,384.4852,382.42,384.02,387.35,380.13,1641445200000,717676,396.822,393.6601534604847,-2.5206244447264896,37.8410317017969,0.14887308609530692,407.2265796431773,380.08042035682274,393.6535
76,72616164.0,381.4412,384.03,379.86,385.76,378.04,1641531600000,715696,395.116,392.40559405498607,-4.298095334072357,34.26738350716593,-0.9502718427155514,407.80438210233183,378.11561789766813,392.96
77,91690995.0,374.5322,374.82,380.11,380.64,369.31,1641790800000,813835,392.779,391.28781277726006,-5.792108654704076,34.67929495327891,-1.7806529482771793,407.7198899708693,376.4101100291307,392.065
78,68160698.0,382.3051,379.355,385.82,385.9899,377.2182,1641877200000,598221,391.2,390.7907388884182,-3.9316750080924328,43.64187533989158,-1.9554455187509916,407.6317772972002,375.8542227027999,391.74300000000005
79,54544566.0,387.6041,388.46,387.35,390.2,385.01,1641963600000,526362,389.78000000000003,390.47794444401654,-3.5362968497073806,45.85376411311388,-1.948055703381442,407.6314490928828,375.76955090711726,391.70050000000003
80,77978962.0,382.5746,388.77,377.66,389.47,376.7,1642050000000,727976,387.51099999999997,389.3126767672877,-5.667540901711002,35.93040514186295,-2.693057349990738,407.5755574593107,373.8864425406894,390.73100000000005
81,80081709.0,377.9799,375.07,380.01,380.35,374.86,1642136400000,758498,385.727,388.4669788793525,-4.484102048510754,39.46078986855832,-3.058593599043718,407.80307570977357,372.97592429022654,390.38950000000006
82,75442841.0,372.9431,374.04,370.55,376.22,369.7704,1642482000000,750188,382.61400000000003,386.8381626175932,-7.749950209121688,31.65822505884151,-4.0647705052926995,409.0076498494404,370.3353501505597,389.67150000000004
83,81410082.0,370.592,372.15,366.48,374.69,366.21,1642568400000,755427,379.615,384.98742056144835,-7.564254546371732,28.924250389514953,-5.1314359389031665,410.48547713650686,367.43652286349317,388.961
84,88553514.0,368.0526,369.79,361.72,373.87,361.17,1642654800000,783116,377.358,382.8722005104076,-5.873168700720808,26.0058250050794,-6.288379672485178,412.16592495258993,363.00707504741007,387.5865
85,143333420.0,356.9315,359.47,351.69,362.18,351.4,1642741200000,1416573,374.125,380.03745500946144,-8.418832352481639,21.036370086311663,-7.92326858429459,414.3854693379747,356.5615306620253,385.4735
86,199382109.0,344.0092,345.905,353.3,353.98,334.15,1643000400000,2233527,371.46900000000005,377.60677728132856,-6.9920497025219825,23.638882607887027,-8.98543774785702,414.8788463382516,351.70615366174843,383.2925
87,124304564.0,345.6757,346.67,345.11,351.0295,341.68,1643086800000,1270372,367.969,374.6525248012078,-9.207860882376155,19.926791575732395,-10.368556747823561,414.63331020905065,346.1146897909494,380.374
88,146507024.0,348.9291,352.91,344.57,356.88,340.78,1643173200000,1506672,363.844,371.9177498192798,-10.69151417759577,19.70015568820098,-11.377113722181036,413.6793846399314,341.3646153600687,377.52200000000005
89,95177356.0,345.2519,349.4,341.1,351.27,340.05,1643259600000,973764,359.219,369.11613619934525,-11.940105847424809,18.22055000543382,-12.31444908702315,412.1911157653122,336.80788423468783,374.4995
90,107867897.0,345.0705,343.03,351.8,352.02,337.95,1643346000000,907085,356.633,367.5419419994048,-6.847428904305463,34.95777686630301,-12.054931790679802,409.0380745008165,335.1059254991835,372.072
91,94164389.0,358.2132,353.2,363.05,363.65,351.52,1643605200000,784198,354.937,367.1335836358225,-4.463040446304039,47.5081685131516,-10.816792236101094,405.5137922226811,335.1502077773189,370.332
92,74386923.0,363.0523,364.43,365.52,366.19,359.14,1643691600000,664036,354.434,366.9868942143841,-1.3574416408042178,49.86798890737348,-9.526434553897218,400.66081216299926,336.38718783700074,368.524
93,78489135.0,367.1944,369.76,368.49,370.1,364.285,1643778000000,766154,354.635,367.12354019489464,0.5484610347085763,52.708443301514656,-8.16998412420594,396.59957107406126,337.65042892593874,367.125
94,95328621.0,358.4946,358.53,353.55,361.93,352.46,1643864400000,939506,353.81800000000004,365.88958199535875,-2.2586531018467366,40.03124176898257,-8.205927700667644,394.5229191116872,336.65308088831284,365.588
95,86216601.0,356.4678,354.08,358.01,361.4,351.97,1643950800000,843043,354.45,365.17325635941705,1.7970371634109565,44.46197297363729,-7.784790301021758,392.10838846532175,336.4666115346783,364.2875
96,58146087.0,357.5329,358.62,355.13,361.05,353.84,1644210000000,605727,354.633,364.26023305401554,0.5179733937163838,42.22365739967236,-7.5958673776409,390.1832228355855,335.91877716441456,363.05100000000004
97,64642677.0,356.8501,353.96,359.12,360.24,352.8,1644296400000,573043,356.034,363.7929391400141,4.059575207904723,46.37898718915411,-7.0429976527397,388.0138119118593,335.9891880881406,362.00149999999996
98,55766422.0,364.4375,363.76,366.73,366.81,362.12,1644382800000,453982,358.25,364.05994467274,6.431204109469782,53.470701158641994,-5.922510003284515,384.79576089398887,337.2982391060112,361.047
99,112276783.0,362.0002,359.52,358.43,366.4885,356.54,1644469200000,972696,359.983,363.5481315206727,5.080621518616237,46.084487204957284,-5.639250334870553,380.06169783755786,339.14030216244214,359.601
100,101569102.0,352.5999,358.43,347.06,360.07,345.8,1644555600000,919826,359.509,362.0492104733388,-1.3473564525298491,38.07833537328552,-6.260066830160213,377.44898740839295,338.6930125916071,358.071
101,80206439.0,347.584,346.49,347.49,350.98,343.89,1644814800000,722556,357.953,360.7256458848534,-4.2859110315383555,38.527099619155074,-6.640819732963735,373.505435516124,339.384564483876,356.445
102,55366054.0,354.0798,352.91,356.13,356.37,351.82,1644901200000,491843,357.014,360.30785989532126,-2.56894287590282,47.08822289971936,-6.174220785211844,371.5103465057569,339.9376534942432,355.72400000000005
103,58905086.0,353.5513,353.82,356.04,357.0896,350.71,1644987600000,511036,355.769,359.91987263211024,-3.3786534234307544,47.012444376608784,-5.745469805802713,370.2020154666526,340.2019845333474,355.202
104,61730603.0,349.2045,352.74,345.45,353.46,345.02,1645074000000,516034,354.95899999999995,358.6044296655548,-2.2910479422995396,38.84043490008512,-6.188864681698135,369.6488004885163,339.1281995114836,354.38849999999996
105,79913213.0,342.7939,346.41,341.51,346.81,339.14,1645160400000,698763,353.309,357.0503906050498,-4.6088098097818495,36.236556483595244,-6.780027451340345,370.1138838503286,337.6451161496714,353.8795
106,85925095.0,339.1294,338.49,338.08,344.04,334.35,1645506000000,689169,351.604,355.3258096409544,-4.801058767212011,34.029814354246255,-7.4395421289650585,370.7564253598547,335.4805746401453,353.1185
107,86099171.0,334.6097,341.32,329.42,342.183,329.1,1645592400000,706883,348.634,352.97073603723123,-8.2702160837603,29.064480122843307,-8.562301011674208,372.5362576956092,332.1317423043908,352.334
108,129846553.0,329.8454,318.84,340.49,341.04,318.26,1645678800000,1225823,346.01,351.8361236702102,-7.155127750661252,41.24163499992727,-8.461302403977072,372.7204074753221,331.5395925246779,352.13
109,78738588.0,342.8122,341.31,345.77,345.98,337.39,1645765200000,693193,344.744,351.2846578820093,-3.5320704182127685,46.14145868745205,-7.864550760864233,372.55024146562056,332.17675853437953,352.36350000000004
110,77426994.0,344.5559,342.51,346.8,348.54,341.32,1646024400000,856603,344.71799999999996,350.8769617109175,-0.074915000288132,47.09765370632501,-7.225220547475374,372.4452862225581,331.781713777442,352.11350000000004
111,67407000.0,343.7155,345.75,341.49,348.078,338.9,1646110800000,763558,344.11800000000005,350.02360155537957,-1.72666839333506,42.7501103923512,-7.0655718555328235,371.2192444246551,330.85175557534495,351.0355
112,70609015.0,344.8219,343.08,347.22,348.59,340.24,1646197200000,750671,343.227,349.7687286867087,-2.5018953752842976,48.45501816330489,-6.402877617053321,369.22510936527596,331.01589063472403,350.1205
113,71053135.0,344.4329,349.93,342.26,350.04,340.35,1646283600000,691267,341.849,349.086116987917,-3.870351645882493,44.217133757375386,-6.206374978734004,366.21519878088793,331.4028012191121,348.809
114,76961263.0,337.6236,339.84,337.3,341.31,334.92,1646370000000,761263,341.034,348.0146518071973,-2.359241568968006,40.30078514330975,-6.377361515905648,365.9500826786683,330.04291732133174,347.9965
115,89907794.0,330.3723,337.29,324.86,338.48,324.65,1646629200000,921610,339.369,345.9096834610885,-4.875406283856982,32.32276018309578,-7.431013514932886,366.29764213817583,326.38035786182417,346.339
116,116031921.0,325.4225,324.05,323.35,333.21,319.94,1646715600000,1289424,337.896,343.8588031464441,-4.3569569332702205,31.482214702455565,-8.292296266137384,366.6244188494177,322.8755811505823,344.75
117,64723366.0,332.8806,331.75,334.99,336.38,329.09,1646802000000,647281,338.45300000000003,343.05254831494915,1.6908505858782081,43.963452811416595,-7.944044333136446,364.76659522665705,322.32040477334294,343.5435
118,69320714.0,330.0344,330.82,331.27,332.51,326.71,1646888400000,711868,337.53100000000006,341.98140755904467,-2.707862198596149,41.29246092798459,-7.877419094082882,360.7560381540725,322.78496184592746,341.77049999999997
119,66228432.0,328.8411,334.32,324.4,334.64,323.9,1646974800000,673818,335.394,340.3830977809497,-6.18040894236053,36.71527224867884,-8.283482862983021,358.8761612956271,321.2618387043729,340.069
120,79497206.0,321.149,323.13,318.17,326.59,317.45,1647230400000,854100,332.531,338.36372525540884,-8.255478662053054,33.02651865474799,-9.004205384337979,359.3971122334127,317.8518877665873,338.6245
121,76344991.0,324.1031,320.88,328.15,328.95,319.23,1647316800000,723792,331.197,337.43520477764434,-3.9064101437816716,43.18633155887468,-8.670136643127933,358.48979884097577,316.8252011590242,337.65749999999997
122,105033454.0,334.6054,332.17,340.32,340.44,328.401,1647403200000,992117,330.507,337.6974588887676,-1.987212718161406,52.87292086790993,-7.338770687557371,355.96297454961956,317.7710254503805,336.867
123,66747301.0,340.8899,338.37,344.44,344.5,337.0406,1647489600000,616747,330.725,338.3104171716069,0.6369426751592377,55.713172102928134,-5.88338401937466,353.6438408415735,318.9301591584265,336.287
124,85071347.0,347.743,342.74,351.49,351.79,341.55,1647576000000,634995,332.144,339.5085610650972,4.206937444411502,60.26615687728747,-4.1136835355349035,354.76396178812263,318.4140382118775,336.58900000000006
125,73799072.0,349.1088,350.2,350.08,352.48,345.575,1647835200000,682343,334.666,340.46960096827013,7.763344209813448,58.92007220166728,-2.7927651104691904,356.0215247053018,318.0134752946983,337.01750000000004
126,63175928.0,355.1565,350.59,356.96,357.85,350.2,1647921600000,537080,338.027,341.9687281529728,10.394309571671549,63.357313126629954,-1.1771992206260506,358.86373172294583,317.0592682770542,337.9615
127,70353024.0,354.2706,354.01,351.83,357.66,351.77,1648008000000,556389,339.71099999999996,342.86520741179345,5.027015731812883,58.15323690359945,-0.30725786282152967,360.4304618649618,317.7335381350382,339.082
128,53539251.0,355.7761,353.8,359.65,359.7,351.5939,1648094400000,508263,342.549,344.39109764708496,8.567029915174931,63.263998887931635,1.0016393019862448,363.19810441292066,316.8818955870794,340.04
129,57512158.0,358.0765,359.59,359.35,360.67,354.9438,1648180800000,511601,346.044,345.75099786098633,10.77373612823676,62.93635853220494,1.9917822168415,365.2641069665572,316.17389303344277,340.719
130,56631466.0,361.6627,359.34,364.91,365.01,358.07,1648440000000,549453,350.718,347.4927253281694,14.690259923940035,66.50818580772668,3.1883696035019398,368.2483190160567,315.0006809839433,341.6245
131,67887955.0,369.1146,368.9,371.19,371.83,366.06,1648526400000,654551,355.022,349.6470230256085,13.115953070242275,70.12178034997342,4.590500808395461,372.68697418221757,313.53202581778237,343.10949999999997
132,68757710.0,368.6002,369.275,367.09,370.98,365.57,1648612800000,585528,357.69899999999996,351.23274820509863,7.866125999059703,65.03188563695838,5.30965772609386,375.44805453815246,312.75794546184744,344.10299999999995
133,67011405.0,365.0991,367.24,362.54,367.6,361.68,1648699200000,546258,359.509,352.26068018645327,5.254906514922779,59.68945932896151,5.449627872711176,377.45436111682216,312.7796388831779,345.117
134,54384647.0,360.949,362.81,361.85,363.61,358.59,1648785600000,531685,360.54499999999996,353.1324365331393,2.9474522746024108,58.87450245342726,5.442144336611193,379.26038459998864,313.42861540001144,346.34450000000004
135,45908171.0,367.1007,362.71,369.3,369.31,362.44,1649044800000,400278,362.467,354.6022150301266,5.490173674588673,64.66260465505815,5.968564422725365,381.38083484012407,315.752165159876,348.5665
136,62738661.0,363.5061,367.81,361.1,368.54,359.93,1649131200000,607743,362.881,355.1929227546605,1.1597938144330018,55.16705896826982,5.658852929820796,381.54697824268027,319.36102175731975,350.454
137,90028072.0,353.6442,355.65,353.26,356.78,350.56,1649217600000,992947,363.024,355.0172025042368,0.40644629508569674,47.72234212601356,4.726300017376275,381.6525298827621,321.0824701172379,351.3675
138,63745473.0,353.0146,352.24,354.1,356.35,348.69,1649304000000,626363,362.469,354.9338204583971,-1.5431669678854316,48.54891959896451,4.008814971815696,381.365235998477,323.65276400152305,352.509
139,61845494.0,350.7563,352.32,349.15,353.09,348.5,1649390400000,578314,361.449,354.4080185985428,-2.8384583275358413,43.99434611422218,3.0061265176378242,379.6461164257273,327.84688357427274,353.7465
140,65961301.0,343.3853,344.81,340.89,345.75,340.535,1649649600000,594080,359.04699999999997,353.1791078168571,-6.582444986435021,37.475791648911894,1.5273691644484302,375.9905220532339,333.77447794676607,354.8825
141,72776565.0,342.8861,345.76,339.45,347.69,338.035,1649736000000,693398,355.873,351.9310071062337,-8.550876909399502,36.43021447207043,0.23652087731210258,374.1284741448302,336.7665258551699,355.44750000000005
142,61139255.0,344.0907,339.8,346.35,347.43,339.06,1649822400000,543867,353.79900000000004,351.42364282384887,-5.649840638535497,44.6517553445651,-0.22709553998629417,373.6207608533634,337.87723914663655,355.74899999999997
143,73095267.0,341.8007,346.44,338.43,346.97,338.21,1649908800000,595802,351.38800000000003,350.2424025671353,-6.650300656479288,38.32953527496733,-1.2195346641946117,374.2487524185132,336.6482475814868,355.4485
144,58514955.0,338.5493,337.35,338.69,341.04,335.791,1650254400000,545683,349.072,349.1921841519412,-6.400442172170795,38.64640209489144,-1.9624481129139895,374.9293004562395,334.68769954376046,354.8085
145,56515684.0,343.4444,338.03,346.26,346.85,336.98,1650340800000,470077,346.768,348.9256219563102,-6.23883021933388,47.39099600306712,-1.9182640842706178,374.9852272909818,334.2497727090181,354.61749999999995
146,65349522.0,342.8609,347.09,341.21,347.56,339.96,1650427200000,576497,344.779,348.2242017784638,-5.508169482137924,42.86272530975128,-2.26463541129624,374.97753980962807,332.6824601903719,353.83
147,75723308.0,339.5959,345.19,334.15,347.87,333.2,1650513600000,704360,342.868,346.94472888951253,-5.409613315971243,37.32304807181884,-3.073392030347179,375.76601524977144,330.1259847502286,352.946
148,82562145.0,329.7084,334.31,325.4,335.56,324.96,1650600000000,742853,339.998,344.9861171722841,-8.105055069189508,31.684002963824057,-4.370014543502691,376.7636815700514,325.7033184299486,351.2335
149,101655856.0,325.6141,323.73,329.58,329.9,322.43,1650859200000,903579,338.041,343.5855610657128,-5.6050408134039795,36.75594078137289,-5.002638853883809,376.6434560895191,322.84654391048093,349.745
150,105807329.0,320.3793,327.47,317.14,327.66,316.855,1650945600000,940703,335.666,341.18141915064797,-6.967056821848691,29.510970738908085,-6.433639224081162,376.80694941931745,317.9060505806825,347.3565
151,111204164.0,318.8781,317.24,316.76,322.88,315.0,1651032000000,925473,333.39700000000005,338.9612901369527,-6.684342318456327,29.31485273043303,-7.511788924673624,374.8231556243465,314.4468443756535,344.635
152,98961757.0,323.7694,321.85,328.01,329.89,317.52,1651118400000,773788,331.563,337.96571830632064,-5.295221596650795,41.99503663243311,-7.373452776423619,371.84407590086744,313.51792409913253,342.681
153,91950859.0,319.073,323.7,313.25,327.225,312.6,1651204800000,793336,329.04499999999996,335.71883482392786,-7.440238749519843,33.28949307989204,-8.358477699858213,370.5570789496467,309.87592105035327,340.2165
154,114629370.0,314.1213,312.83,318.48,318.72,309.645,1651464000000,1067836,327.024,334.1516680217526,-5.967108565354743,38.323249906926804,-8.617759589160357,368.0918776458655,308.0041223541345,338.048
155,78168667.0,318.5505,318.5,318.82,321.17,315.98,1651550400000,693425,324.28000000000003,332.7578800197751,-7.92468087564258,38.6575938934362,-8.695570076913839,363.01505265354035,308.03294734645965,335.524
156,116016395.0,320.9427,319.31,329.6,330.29,313.891,1651636800000,1075631,323.119,332.47080001797735,-3.4025966413645428,48.49382393881129,-7.79749487413477,358.88948668329704,309.0085133167029,333.94899999999996
157,153474947.0,315.551,325.17,313.0,325.25,309.62,1651723200000,1342547,321.004,330.7007272890703,-6.329492742780182,38.05358825226189,-8.329230884787819,356.8158789386064,307.0561210613936,331.936
158,138836955.0,309.9152,310.95,309.25,315.09,305.105,1651809600000,1345570,319.389,328.7506611718821,-4.963122311001837,36.10264957903965,-8.950058461398726,354.26127342372934,305.1257265762706,329.6935
159,112665642.0,300.5605,303.48,297.15,309.3487,295.72,1652068800000,1048521,316.146,325.87787379262005,-9.839796104132535,30.497100633159235,-10.29970903040845,353.7888233919294,300.3981766080706,327.0935
160,124041800.0,301.268,304.51,300.76,305.76,296.57,1652155200000,1050927,314.508,323.59443072056365,-5.164911395598158,33.89933497530325,-10.951774757918542,353.3209880994464,296.85301190055355,325.087
161,139607898.0,297.1094,298.44,291.84,304.09,290.95,1652241600000,1215810,312.01599999999996,320.70766429142145,-7.8671549438060415,29.883238751264983,-12.049412866276384,353.59831786492447,291.81468213507543,322.70649999999995
162,120534650.0,289.5176,287.45,291.15,295.75,284.94,1652328000000,1072504,308.33000000000004,318.0206039012922,-11.237462272491697,29.582019669871784,-12.827113231898295,351.74576934694664,288.1472306530534,319.9465
163,83656711.0,299.7283,295.72,301.94,302.999,294.0825,1652414400000,669932,307.19899999999996,316.5587308193565,-3.6105347166799686,40.076929641497365,-12.429503965853996,349.65606386750125,286.58793613249867,318.12199999999996
164,59050432.0,299.5177,300.15,298.44,302.26,297.13,1652673600000,541265,305.195,314.91157347214227,-6.292388847023367,38.03392037813538,-12.255542244983303,347.2714039694246,284.9475960305754,316.1095
165,62406293.0,303.8665,304.45,306.17,306.56,300.55,1652760000000,517338,303.92999999999995,314.11688497467475,-3.967756100621033,44.9237600677733,-11.362944973703065,342.26419707661483,285.9458029233852,314.105
166,79138709.0,295.1019,301.54,291.14,302.25,289.85,1652846400000,648088,300.084,312.02807724970427,-11.66868932038836,36.222688276357225,-11.733098735820192,338.55353834591403,284.64946165408594,311.6015
167,79884709.0,290.8032,289.29,289.58,294.39,287.58,1652932800000,697273,297.742,309.9873429542766,-7.4824281150159795,35.43126927730509,-12.013839162141949,335.86544881092743,282.88055118907243,309.37299999999993
168,91509174.0,286.702,293.13,288.68,293.8,280.21,1653019200000,723807,295.685,308.05031177661505,-6.651576394502827,34.9418877641413,-12.168677511400972,334.41884078517694,280.655159214823,307.537
169,63494400.0,291.1174,289.75,293.48,293.87,287.29,1653278400000,501226,295.318,306.72573797874094,-1.2350664647484297,39.86400096523898,-11.768409237898481,331.2651616530267,280.1988383469732,305.73199999999997
170,73446323.0,285.9249,288.125,287.24,288.86,282.25,1653364800000,573389,293.966,304.9543072534008,-4.495278627477052,35.93674081791569,-11.818473590705366,330.4164683673979,278.05753163260204,304.23699999999997
171,66846348.0,289.3736,285.71,291.26,293.39,285.5,1653451200000,517295,293.908,303.7093702303644,-0.19873903508771384,40.15683636954771,-11.40233057833808,329.0613766975302,276.8626233024698,302.962
172,59402781.0,297.6962,290.44,299.33,300.92,290.15,1653537600000,420633,294.726,303.3112456639676,2.809548342778639,47.823296236185314,-10.302590832713122,324.98242099049935,278.0735790095007,301.528
173,66992203.0,306.0053,302.54,309.1,309.25,302.42,1653624000000,423299,295.44199999999995,303.8374960581524,2.3713320527257156,55.49312914738588,-8.544189711978845,324.4272872929054,278.21371270709454,301.3205
174,60968330.0,308.3725,309.07,308.28,311.33,304.33,1653969600000,446945,296.42600000000004,304.2413600528658,3.2971451548049777,54.74269563223126,-7.1345684383326216,322.8032365054822,278.8177634945177,300.81049999999993
175,65302553.0,307.6668,310.47,306.0,312.65,303.73,1654056000000,466375,296.409,304.4012364116962,-0.055524708495285596,52.54735287753224,-6.130739025210005,320.72563531283464,279.6133646871653,300.16949999999997
176,59291333.0,309.894,304.85,314.38,314.56,303.4001,1654142400000,454824,298.733,305.3083967379056,7.982413958920111,59.22517602798779,-4.6059069890004025,316.361228718397,282.4557712816029,299.40849999999995
177,60812184.0,307.6441,309.03,306.2,310.47,304.92,1654228800000,487096,300.395,305.3894515799141,5.739346639961325,51.382622196349274,-4.011284658762065,315.1685537576607,282.9684462423394,299.06850000000003
178,50885013.0,308.7991,310.75,307.22,312.35,305.62,1654488000000,385721,302.24899999999997,305.5558650726492,6.422336150755169,52.25851593534906,-3.4183322956549773,314.8329170551079,283.1010829448921,298.967
179,44900292.0,307.6006,303.81,309.87,310.67,302.6886,1654574400000,373299,303.88800000000003,305.94805915695383,5.5847076461769065,54.6186697395837,-2.7034171132131632,316.1324925511815,283.0735074488184,299.60299999999995
180,38276962.0,309.112,309.05,307.64,311.72,306.77,1654660800000,299865,305.928,306.1018719608671,7.1020749199275786,52.205557045287556,-2.2903819461922694,316.8408368643588,283.0531631356412,299.947
181,55855475.0,304.7583,305.91,299.4,309.05,299.23,1654747200000,380044,306.742,305.4926108735155,2.7947538281947355,44.18989661944567,-2.5979996136694012,316.80970017924403,283.84029982075594,300.325
182,85101856.0,290.8432,293.65,288.84,294.87,288.384,1654833600000,648432,305.693,303.97873715774136,-3.504493368523038,36.26184198203399,-3.6517969358960727,316.9796192303325,283.4393807696675,300.2095
183,94326259.0,278.7066,279.75,275.41,282.34,274.53,1655092800000,719531,302.324,301.3815792343103,-10.899385312196697,28.9279987264715,-5.507144730393861,318.7978839815742,278.96811601842575,298.883
184,64695921.0,276.1242,277.66,275.91,278.66,273.3375,1655179200000,486675,299.087,299.06598112210025,-10.500194628260006,29.51767474803549,-6.858119273315026,320.0508735278558,275.46212647214423,297.7565
185,85983428.0,281.411,279.415,282.8,286.83,276.61,1655265600000,704468,296.767,297.58725556554566,-7.581699346405226,37.462139637488164,-7.288790276762484,319.43880970118016,273.73719029881977,296.58799999999997
186,81806131.0,272.7045,275.59,271.39,276.06,269.28,1655352000000,586987,292.46799999999996,295.2056868777688,-13.674534003435337,31.027120875884734,-8.45334687175108,320.8850917309247,270.3159082690753,295.6005
187,82615402.0,274.0249,272.18,274.69,277.19,270.5119,1655438400000,519547,289.317,293.3406244343353,-10.290659699542779,34.635285890098245,-9.006166461878877,321.638344482878,268.073655517122,294.856
188,51505341.0,281.5364,278.75,281.08,283.45,278.64,1655784000000,357873,286.703,292.22602221303214,-8.508560640583308,41.247936402285454,-8.8269092579975,321.80809498006954,267.14390501993046,294.476
189,67472924.0,281.8011,278.52,280.67,285.18,277.91,1655870400000,395440,283.783,291.1754747391201,-9.423306547907183,40.952574887607504,-8.618580573953693,321.8234470308121,265.847552969188,293.8355
190,57423796.0,282.9311,283.21,284.85,285.72,280.31,1655956800000,424386,281.504,290.60043158101826,-7.40800936159146,45.382849380683716,-8.023695359116516,321.83566884583706,265.59633115416295,293.716
191,58414762.0,291.8042,287.74,294.61,295.04,287.5001,1656043200000,396182,281.025,290.9649378009257,-1.5998663994655857,54.281989085554144,-6.687603577017626,321.9825571194042,265.78444288059575,293.88349999999997
192,53829252.0,293.2456,296.0,292.45,296.5799,291.29,1656302400000,354995,281.386,291.099943455387,1.2498268937820296,52.19088768412377,-5.736903706974147,321.5316735311772,265.54732646882275,293.5395
193,61801810.0,288.2334,293.0,283.54,295.65,283.35,1656388800000,416071,282.19899999999996,290.4126758685336,2.951962528593731,44.35875353792432,-5.637444792188262,319.62207037050825,264.90092962949177,292.2615
194,57052726.0,283.4535,283.4,283.8,285.34,280.84,1656475200000,379608,282.988,289.81152351684875,2.8596281396107375,44.62817204734997,-5.4745360151658815,317.6008024114007,264.47419758859934,291.0375
195,79109580.0,280.0649,280.75,280.28,283.9441,275.78,1656561600000,531973,282.736,288.9450213789534,-0.8910891089109048,41.59824356152746,-5.565310779434185,315.77770469833285,263.7252953016672,289.7515
196,56486905.0,279.8952,278.95,282.13,282.53,277.03,1656648000000,411021,283.81,288.3254739808667,3.9574044732672573,43.82539556094089,-5.4254299163459905,311.7455151176431,264.5324848823569,288.139
197,61487272.0,282.0978,278.31,286.96,287.08,276.7501,1656993600000,463504,285.037,288.2013399826061,4.466853543995042,49.42076885187612,-4.868709241090585,309.281385175786,265.07261482421404,287.177
198,63154715.0,287.7809,287.35,288.8,290.95,285.59,1657080000000,462443,285.809,288.25576362055097,2.746549025188568,51.466998514697146,-4.230267581091766,306.39038193736036,266.1216180626396,286.256
199,56319964.0,293.2374,289.63,294.98,295.7,289.63,1657166400000,347565,287.24,288.8670578368645,5.09851426942673,57.833207129397586,-3.1888643707668507,303.0293095377105,267.9936904622895,285.5115
200,59889978.0,294.3589,292.08,295.35,296.75,291.12,1657252800000,416739,288.29,289.4564162153314,3.686150605581885,58.19797100122607,-2.307094170418111,299.9564928201284,269.8375071798717,284.89700000000005
201,55065180.0,290.1163,292.88,289.04,293.11,288.14,1657512000000,369025,287.733,289.4185601957558,-1.8906350768812985,50.0017837862448,-2.093318723758273,298.0567379708596,270.7012620291404,284.379
202,55410788.0,288.1903,290.32,286.24,292.28,284.61,1657598400000,398573,287.112,289.1296001779598,-2.1234399042571312,46.75524548876623,-2.1253371775289907,297.8035371001556,270.69446289984444,284.249
