Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Price_RoC,RSI,MACD,Bollinger_High,Bollinger_Low,Bollinger_Mid
291,89868332.0,151.2356,152.215,150.04,153.59,148.5613,1668488400000,703669,143.047,145.54573017330839,-0.4049120477929065,57.35178556520362,-0.29879858152702354,157.07862374879642,134.9873762512036,146.03300000000002
292,64218266.0,148.6596,149.13,148.79,149.87,147.29,1668574800000,472247,143.423,145.84066379391672,2.5925670550920437,55.13233841829653,-0.01699810906538346,157.3401771492516,135.21882285074844,146.2795
293,80389400.0,149.706,146.43,150.72,151.48,146.15,1668661200000,563714,144.607,146.28423981265155,8.525345622119819,57.92565412328013,0.3579395614850682,157.7848983297262,135.50710167027384,146.64600000000002
294,74829573.0,151.1944,152.305,151.29,152.7,149.97,1668747600000,514103,145.898,146.73930892059232,9.329382858794622,58.76801059045938,0.6930851488224903,158.16728815887552,135.5267118411245,146.847
295,58724070.0,148.4817,150.16,148.01,150.37,147.715,1669006800000,504777,146.807,146.85482629144758,6.5433342931183445,52.09895915082079,0.6861127725333063,158.04636105357187,135.50363894642814,146.775
296,51804132.0,149.1957,148.13,150.18,150.42,146.925,1669093200000,405185,147.875,147.15711481040688,7.655913978494628,55.787162412333295,0.8459365486881438,157.7630301008954,135.5709698991046,146.667
297,58283895.0,150.7871,149.45,151.07,151.83,149.34,1669179600000,444423,149.49499999999998,147.5128316458244,12.011566693853332,57.285911073069876,1.0325114553770902,157.95701196000684,135.54898803999313,146.753
298,35195860.0,148.1668,148.305,148.11,148.88,147.12,1669352400000,319570,149.619,147.56711967802218,0.8442840607339887,50.90868917334671,0.9307965081347902,158.09999234225813,135.73700765774186,146.9185
299,69346522.0,144.782,145.14,144.22,146.64,143.38,1669611600000,614357,149.071,147.26283607092927,-3.6606546426185638,43.79036657769221,0.5301845522255064,156.8110851479546,135.8739148520454,146.3425
300,83736803.0,142.0517,144.29,141.17,144.81,140.355,1669698000000,713280,148.35999999999999,146.70894188266297,-4.794982465605621,39.035354664092125,-0.033032046304299456,155.91575505499787,135.55224494500214,145.734
301,111314880.0,145.1721,141.395,148.03,148.72,140.55,1669784400000,707647,148.159,146.82903807514816,-1.339642761930146,52.04790403513137,0.07331428870855916,155.5940161645337,135.6119838354663,145.603
302,71250416.0,148.105,148.21,148.31,149.13,146.61,1669870800000,525985,148.11100000000002,146.9636709774074,-0.32260232542508893,52.50763058134843,0.17813475871912487,155.82248228579687,135.71151771420313,145.767
303,65438446.0,146.8594,145.96,147.81,148.0,145.65,1669957200000,464550,147.82,147.04060997946127,-1.930732484076431,51.52746327288949,0.21834299295852588,155.7876261220007,136.63937387799933,146.2135
304,68826442.0,147.6384,147.77,146.63,150.9199,145.77,1670216400000,586791,147.35399999999998,147.00328179951026,-3.080177143234845,49.122926000393306,0.1532258774143429,155.49985012269065,137.75214987730936,146.626
305,64727186.0,143.7902,147.075,142.91,147.3,141.92,1670302800000,537304,146.844,146.63116527228206,-3.4457131274913824,42.22141809145045,-0.19629010630160337,155.16044205138687,138.49055794861314,146.8255
306,69721094.0,141.1601,142.19,140.94,143.37,140.0,1670389200000,565392,145.92000000000002,146.1137866111655,-6.152616859768284,38.997545892848144,-0.6250414883434416,154.9997067981493,138.79529320185065,146.89749999999998
307,62128338.0,142.5153,142.36,142.65,143.52,141.1,1670475600000,456121,145.078,145.79889691924134,-5.573575163831328,43.181816117499544,-0.8174245769705806,153.5886084566975,140.98439154330248,147.2865
308,76084511.0,143.2204,142.34,142.16,145.57,140.9,1670562000000,530236,144.483,145.46808810840122,-4.017284450746078,42.25892945805339,-0.9979250073540129,153.73801996407798,140.363980035922,147.051
309,70462654.0,143.0063,142.7,144.49,144.5,141.06,1670821200000,492710,144.51,145.37917100763747,0.1872139786437458,48.11742760385497,-0.9421014128412537,153.4503122345887,140.13068776541132,146.7905
310,93486161.0,146.5933,149.5,145.47,149.9692,144.24,1670907600000,706525,144.94,145.38742818876133,3.0459729404264446,50.46614744981196,-0.8094521417803549,153.29674055458585,140.0032594454141,146.64999999999998
311,82211182.0,144.2495,145.35,143.21,146.655,141.16,1670994000000,597870,144.45800000000003,145.18948017160122,-3.2560967371478706,45.220653343391724,-0.8765850246610967,152.92521905100824,139.69178094899172,146.30849999999998
312,98463907.0,137.6359,141.11,136.5,141.8,136.025,1671080400000,879346,143.277,144.39952742872836,-7.963050367473537,33.67407121894301,-1.4544630950130966,153.45803863977852,137.92996136022145,145.694
313,160063600.0,134.9476,136.685,134.51,137.65,133.73,1671166800000,821076,141.947,143.50047948066214,-8.998038021784732,31.060617862520502,-2.049387929676243,153.69354489205202,136.07345510794798,144.8835
314,79592614.0,132.4667,135.11,132.37,135.2,131.32,1671426000000,705820,140.52100000000002,142.48861770969285,-9.725158562367858,28.424692604496116,-2.662854533133924,153.79377287568525,134.08122712431475,143.9375
315,77430718.0,131.8489,131.39,132.3,133.25,129.89,1671512400000,640693,139.45999999999998,141.5623797360844,-7.424253026380229,28.337290261077626,-3.118728885892722,154.03534985195122,132.26865014804875,143.152
316,85927993.0,135.315,132.98,135.45,136.81,132.75,1671598800000,588684,138.911,141.00670885098583,-3.8952745849297634,37.88680253115014,-3.1890722803801737,153.2903875396468,131.54061246035323,142.4155
317,77696108.0,131.8997,134.352,132.23,134.56,130.3,1671685200000,643294,137.869,140.20882622816893,-7.3045916579039725,32.90633325491197,-3.4647080193047373,152.44995348006188,130.49704651993812,141.4735
318,63802893.0,131.1521,130.92,131.86,132.415,129.64,1671771600000,541274,136.839,139.44984202560812,-7.2453573438379175,32.36316221843825,-3.6706937632564234,151.95334944552994,129.36865055447007,140.661
319,69007830.0,129.9522,131.38,130.03,131.41,128.72,1672117200000,608331,135.393,138.59349275055283,-10.007612983597486,29.67159709773688,-3.9362302434093692,152.01690223117149,127.88609776882848,139.95149999999998
320,85438391.0,127.5918,129.67,126.04,131.0275,125.87,1672203600000,762246,133.45,137.4522661368662,-13.356705850003431,24.695860313697736,-4.4177049188180035,152.6743835170588,125.7156164829412,139.195
321,75501810.0,129.4879,127.99,129.61,130.4814,127.73,1672290000000,598204,132.09,136.73933285169656,-9.496543537462463,35.456154028577984,-4.459798126972146,151.72999554102014,124.81800445897986,138.274
322,76204209.0,128.8013,128.41,129.93,129.95,127.43,1672376400000,592655,131.433,136.12030259245142,-4.813186813186808,36.361808132070436,-4.416426160403745,150.44949426285535,124.26050573714467,137.35500000000002
323,112117471.0,125.725,130.28,125.07,130.9,124.17,1672722000000,1021065,130.48899999999998,135.1157296295013,-7.0180655713329845,29.400303528090774,-4.719807939754389,149.43229317065234,123.00370682934769,136.21800000000002
324,89100633.0,126.6464,126.89,126.36,128.6557,125.08,1672808400000,770042,129.888,134.31975420863753,-4.540303694190531,33.173564734174164,-4.800807249049001,148.17611898145122,122.23288101854877,135.2045
325,80716808.0,126.0883,127.13,125.02,127.77,124.76,1672894800000,665458,129.16,133.4743220078523,-5.502645502645514,31.246116750941198,-4.9164527791339765,147.49833727199695,121.12166272800306,134.31
326,87754715.0,128.1982,126.01,129.62,130.29,124.89,1672981200000,711520,128.577,133.12392909804754,-4.3041712809154555,43.71890587723008,-4.584078732572237,146.7154554310587,120.77254456894131,133.744
327,70790813.0,131.6292,130.465,130.15,133.41,129.89,1673240400000,645365,128.369,132.85357190731594,-1.573016713302567,44.996325489152255,-4.22915230027948,145.5051275627187,120.73287243728129,133.119
328,63896155.0,129.822,130.26,130.73,131.2636,128.12,1673326800000,554940,128.256,132.66051991574176,-0.8569695131199937,46.47355860022876,-3.8566127615853816,144.24806558461765,120.84693441538238,132.5475
329,69458949.0,132.3081,131.25,133.49,133.51,130.46,1673413200000,561278,128.602,132.73592719612887,2.660924402061069,53.12931219959398,-3.300616111479343,142.3583028163814,121.63669718361858,131.9975
330,71379648.0,133.171,133.88,133.41,134.26,131.44,1673499600000,635331,129.339,132.79720654193534,5.8473500476039275,52.91739523790089,-2.833774107989086,139.7604535619041,123.02854643809596,131.39450000000002
331,57809719.0,133.6773,132.03,134.76,134.92,131.66,1673586000000,537385,129.854,132.9756423108503,3.9734588380526015,56.193595257504896,-2.3280286738244627,137.57648817092849,124.36751182907155,130.972
332,63612627.0,135.7587,134.83,135.94,137.29,134.13,1673931600000,595831,130.45499999999998,133.24512937350028,4.625567613330247,58.96661523950374,-1.8111280781248524,137.45864319820618,124.42935680179384,130.94400000000002
333,69672800.0,136.3316,136.815,135.21,138.61,135.03,1674018000000,578304,131.469,133.42375397590934,8.107459822499413,56.50782043147171,-1.4437429609456842,137.57689026886123,124.38110973113872,130.97899999999998
334,58280413.0,134.9653,134.08,135.27,136.25,133.77,1674104400000,491674,132.35999999999999,133.59159452355394,7.05128205128206,56.672812272913625,-1.1346663824041912,137.9609303053296,124.28706969467038,131.124
335,80200655.0,136.3762,135.28,137.87,138.02,134.22,1674190800000,552230,133.645,133.98054047595812,10.278355463125907,63.36446537584654,-0.6721742894454508,138.83610444198743,123.96889555801252,131.40249999999997
336,81760313.0,141.2116,138.12,141.11,143.315,137.9,1674450000000,719288,134.79399999999998,134.62867315996192,8.864372781978098,69.8186420198414,-0.043701290239056334,140.082450577438,123.28854942256197,131.6855
337,66435142.0,142.0507,140.305,142.53,143.16,140.3,1674536400000,498679,136.032,135.3469755999654,9.5121014214368,72.2033317551351,0.5624664588854671,141.8394428362211,122.56155716377889,132.2005
338,65799349.0,140.7526,140.89,141.86,142.43,138.81,1674622800000,536505,137.145,135.93906872724125,8.513730589765183,69.33144502678971,0.9775270434259369,143.21464375971436,122.18635624028566,132.7005
339,54105068.0,143.3429,143.17,143.96,144.25,141.9,1674709200000,472135,138.192,136.66824429749204,7.843284141134166,73.06278441939813,1.4590984182832472,144.90941608003908,121.8845839199609,133.397
340,70547743.0,145.8365,143.155,145.93,147.23,143.08,1674795600000,560022,139.44400000000002,137.51022208862912,9.384603852784657,76.09440854599505,1.97692102344746,146.6050060895693,122.17799391043071,134.3915
341,64015274.0,143.6524,144.955,143.0,145.55,142.85,1675054800000,551111,140.268,138.00929280784464,6.11457405758386,64.16127448857046,2.1263612864855475,147.61590007924988,122.50609992075013,135.061
342,65874459.0,143.6473,142.7,144.29,144.34,142.28,1675141200000,468170,141.103,138.58026618894968,6.142415771663965,66.71475808335353,2.3221180591052644,148.714720930816,122.84327906918399,135.779
343,77663426.0,143.8723,143.97,145.43,146.61,141.32,1675227600000,693374,142.125,139.20296926268153,7.558612528659121,68.89114999654038,2.5399660369799335,149.40173736338662,124.19226263661336,136.797
344,118338980.0,149.3764,148.9,150.82,151.18,148.17,1675314000000,996203,143.68,140.2590629660741,11.495527463591323,76.84492064777297,3.111670680192532,151.07523649728182,124.96476350271818,138.02
345,154338835.0,154.2437,148.03,154.5,157.38,147.83,1675400400000,1141350,145.34300000000002,141.55369360552191,12.06208747370711,80.60643919202191,3.817688042479375,152.9946139119658,125.9933860880342,139.494
346,69771906.0,152.0939,152.575,151.73,153.1,150.78,1675659600000,583517,146.40500000000003,142.47881236865626,7.526043512153621,70.96482966348165,4.106360471137407,154.30434655149298,126.89465344850704,140.5995
347,83322551.0,153.4202,150.64,154.65,155.23,150.64,1675746000000,661767,147.617,143.5852839715057,8.503472953062516,74.53280244631966,4.518666670557366,155.9477156041028,127.70128439589719,141.8245
348,63620079.0,152.3636,153.88,151.92,154.58,151.168,1675832400000,524140,148.623,144.34298542864155,7.091498660651327,66.09545321044482,4.572426038529613,156.69491220738067,129.0730877926193,142.884
349,55994243.0,152.2769,153.775,150.87,154.33,150.42,1675918800000,471973,149.314,144.93635038967415,4.799944429008055,63.04547565901554,4.478677098467671,157.27433292245922,130.23166707754075,143.753
350,57388108.0,150.4054,149.46,151.01,151.3401,149.22,1676005200000,443405,149.82199999999997,145.4885003542492,3.481121085451918,63.29639262967931,4.365356110117517,157.62784990294165,131.63815009705831,144.63299999999998
351,62199013.0,153.231,150.952,153.85,154.26,150.92,1676264400000,506668,150.90699999999998,146.2486366856811,7.587412587412583,68.16801810667418,4.453376918559769,158.3435665959373,132.83143340406272,145.5875
352,61664023.0,152.5956,152.12,153.2,153.77,150.86,1676350800000,528566,151.798,146.88057880516465,6.175064107006721,65.94224258242662,4.419736504449759,158.80822385999906,134.09277614000095,146.4505
353,65665252.0,154.4536,153.11,155.33,155.5,152.88,1676437200000,520574,152.788,147.64870800469512,6.807398748538819,69.56096530724903,4.512927216990903,159.25330172758677,135.65969827241324,147.4565
354,68167942.0,154.7143,153.51,153.71,156.33,153.3475,1676523600000,516187,153.077,148.19973454972282,1.9161914865402565,63.82964609039867,4.405279744286787,159.05011145282182,137.70688854717818,148.3785
355,59105618.0,152.0451,152.35,152.55,153.0,150.85,1676610000000,468580,152.882,148.59521322702074,-1.2621359223300896,59.902861892456656,4.178202325566588,158.7625173574974,139.46248264250264,149.1125
356,58217230.0,149.3501,150.2,148.48,151.3,148.405,1676955600000,509342,152.557,148.58473929729158,-2.141962696895802,48.315275845316016,3.6280054610357695,158.41697649952158,140.5450235004784,149.481
357,51008155.0,148.5494,148.87,148.91,149.95,147.16,1677042000000,429775,151.983,148.61430845208324,-3.7116068541868796,49.46286789363829,3.18989674425481,158.1574254408881,141.44257455911193,149.8
358,48392049.0,148.8407,150.09,149.4,150.34,147.24,1677128400000,425159,151.731,148.68573495643932,-1.6587677725118366,50.84477896401498,2.849385393565967,157.70702815399815,142.6469718460019,150.17700000000002
359,55469606.0,146.3861,147.11,146.71,147.19,145.7202,1677214800000,472221,151.315,148.5061226876721,-2.7573407569430612,43.57644332258232,2.335544473299052,157.47686685740163,143.1521331425984,150.3145
360,44998470.0,148.1344,147.71,147.92,149.17,147.45,1677474000000,418069,151.00600000000003,148.45283880697463,-2.0462221044963935,47.338880674913376,2.002870880801595,157.38263372548775,143.44536627451222,150.414
361,50546998.0,147.7996,147.05,147.41,149.08,146.83,1677560400000,383779,150.362,148.35803527906785,-4.185895352616184,45.9053262251814,1.6787206772118566,156.89378901713337,144.37521098286663,150.6345
362,55478991.0,145.868,146.83,145.31,147.2285,145.01,1677646800000,461613,149.573,148.08094116278895,-5.150130548302863,40.31915504804203,1.2381047550009328,156.75079628295325,144.62020371704673,150.6855
363,52279761.0,145.1652,144.38,145.91,146.71,143.9,1677733200000,413238,148.631,147.88358287526265,-6.064507822056277,42.5389564275253,0.9266466421006498,156.69469331350345,144.72430668649653,150.7095
364,70725339.0,150.0304,148.045,151.03,151.11,147.33,1677819600000,558706,148.363,148.1696207956933,-1.7435430355864985,57.519943789969204,1.0804997258157698,156.70666852264318,144.7333314773568,150.72
365,87558028.0,154.6895,153.785,153.83,156.3,153.46,1678078800000,691990,148.491,148.68420072335755,0.8390691576532291,63.32934252755792,1.4120883272927074,156.5951759092039,144.7778240907961,150.6865
366,56136378.0,152.2768,153.7,151.6,154.0299,151.13,1678165200000,496631,148.803,148.94927338487048,2.101293103448279,56.49270161312926,1.477896054064729,156.5843543254116,144.77564567458842,150.68
367,47204791.0,152.6973,152.81,152.87,153.47,151.83,1678251600000,405203,149.19899999999998,149.305703077155,2.6593244241488203,59.27470933778983,1.6139232353925195,156.30385882899324,144.87814117100672,150.59099999999998
368,53833122.0,152.4689,153.559,150.59,154.535,150.225,1678338000000,480909,149.318,149.42245734286817,0.7965194109772409,52.56941322783383,1.5202246083941304,156.20480096033705,144.84419903966298,150.52450000000002
369,68559600.0,149.0716,150.21,148.5,150.94,147.6096,1678424400000,611457,149.497,149.3385975844256,1.2200940631177097,47.13827177596686,1.26276585951058,156.15104099202134,144.66095900797868,150.406
370,84457122.0,151.1835,147.805,150.47,153.14,147.7,1678680000000,760660,149.752,149.44145234947783,1.7239048134126633,52.29955665319125,1.2038136675418798,156.11750468327816,144.64049531672183,150.379
371,72045893.0,152.1061,151.28,152.59,153.4,150.1,1678766400000,565196,150.27,149.72768395407076,3.514008547588364,57.28623599029743,1.313024187594408,155.9269443055519,144.7050556944481,150.316
372,77167866.0,151.7861,151.19,152.99,153.245,149.92,1678852800000,703116,151.03799999999998,150.02425814006432,5.285252219393026,58.202294243905065,1.4155335786601313,155.89556431090065,144.71543568909934,150.3055
373,76206919.0,154.813,152.16,155.85,156.46,151.64,1678939200000,676097,152.032,150.5538710364221,6.8124186142142396,64.28706623321662,1.707863915493249,156.01879206213337,144.64420793786664,150.3315
374,98944633.0,155.3402,156.08,155.0,156.74,154.28,1679025600000,615778,152.429,150.95806457856554,2.6286168310931597,61.3383412137186,1.8496285507272603,156.26155845593627,144.53044154406376,150.39600000000002
375,72711415.0,156.6059,155.07,157.4,157.82,154.15,1679284800000,628984,152.786,151.54369507142323,2.3207436780861945,66.20188620855845,2.1310723127968743,157.19996408966827,144.07703591033172,150.6385
376,73938285.0,158.3406,157.32,159.28,159.4,156.54,1679371200000,590982,153.554,152.24699551947566,5.065963060686021,69.53726695352753,2.477262470397932,158.65444081036017,143.70255918963986,151.1785
377,75349311.0,159.6832,159.3,157.83,162.14,157.81,1679457600000,656865,154.05,152.7545413813415,3.244586903905284,64.11500750238974,2.6045936483429557,159.55629040318198,143.692709596818,151.62449999999998
378,67482060.0,159.5685,158.83,158.93,161.5501,157.68,1679544000000,614268,154.884,153.31594671031044,5.538216349027162,66.3281617187254,2.762421851595093,160.56796380056107,143.63403619943892,152.101
379,59006343.0,159.2417,158.86,160.25,160.34,157.85,1679630400000,517531,156.059,153.9463151911913,7.912457912457913,68.88665488046313,2.9598949811904163,161.5714534740348,143.98454652596524,152.77800000000002
380,52390266.0,159.0188,159.94,158.28,160.77,157.87,1679889600000,518436,156.84,154.34028653744662,5.19040340267163,61.17825392038272,2.9237284020278764,162.1042856447788,144.4877143552212,153.296
381,45992152.0,156.9785,157.97,157.65,158.49,155.98,1679976000000,432447,157.346,154.64116957949693,3.316075758568715,58.83874650213505,2.811817510638093,162.37536739027914,145.24063260972085,153.808
382,51305691.0,160.216,159.37,160.77,161.05,159.35,1680062400000,472077,158.124,155.19833598136086,5.085299692790379,65.99440032309431,2.9409834218211586,162.7210464372153,146.44095356278467,154.581
383,49210289.0,162.0209,161.53,162.36,162.47,161.271,1680148800000,456152,158.775,155.84939634669166,4.17709335899905,69.0418449418213,3.1355039115307477,163.18936225154445,147.61763774845556,155.4035
384,68749792.0,164.0421,162.44,164.9,165.0,161.91,1680235200000,574409,159.765,156.67217849699242,6.387096774193552,73.29044726712853,3.4547948489210967,164.63556451635912,147.5584354836409,156.097
385,56976187.0,165.3487,164.27,166.17,166.29,164.22,1680494400000,568686,160.642,157.53561681544764,5.571791613722987,75.18259432233324,3.7668912260911043,166.23500498897198,147.19299501102802,156.714
386,46278295.0,165.9131,166.595,165.63,166.84,165.11,1680580800000,456306,161.277,158.27146983222514,3.986690105474632,72.74783589082715,3.9254067212972927,167.382923889854,147.44807611014602,157.4155
387,51511744.0,163.4912,164.74,163.76,165.05,161.8,1680667200000,533621,161.86999999999998,158.77042712020466,3.7572071215865033,64.68731623587202,3.855692004193344,168.0635558097154,147.8564441902846,157.96
388,45390123.0,164.0257,162.43,164.66,164.9584,162.0,1680753600000,446212,162.443,159.3058428365497,3.605360850688976,66.66261540752333,3.8289275733661157,168.57393949580623,148.75306050419377,158.6635
389,47670382.0,161.2628,161.42,162.03,162.03,160.08,1681099200000,563913,162.621,159.5534934877724,1.1107644305772237,56.41610501139264,3.5545232178932906,168.17139400095132,150.50860599904868,159.34
390,47494217.0,161.1314,162.35,160.8,162.36,160.51,1681185600000,490479,162.873,159.66681226161128,1.5921152388172921,52.24327330299485,3.2009070052818913,167.70617330530646,152.00682669469356,159.8565
391,50133062.0,160.8845,161.22,160.1,162.06,159.78,1681272000000,514261,163.118,159.70619296510117,1.5540754836663422,49.90897250276025,2.8315392375062345,167.3386746091292,153.12532539087078,160.232
392,68418649.0,164.3531,161.63,165.56,165.8,161.42,1681358400000,595709,163.597,160.23835724100107,2.9794115817627613,63.89155332984406,2.9454358383941894,167.5022602335559,154.21873976644412,160.8605
393,49314480.0,165.0394,164.59,165.21,166.32,163.82,1681444800000,489551,163.882,160.69032476454643,1.755358462675532,62.64602443836047,2.973184618709297,167.80920142808986,154.84779857191012,161.3285
394,41516217.0,164.8044,165.09,165.23,165.39,164.03,1681704000000,483388,163.91500000000002,161.10302251322403,0.20012128562764347,62.69220183231193,2.9626381119053633,167.83894324027554,155.8410567597244,161.83999999999997
395,49915508.0,166.3535,166.1,166.47,167.41,165.65,1681790400000,494642,163.945,161.5909295574764,0.1805380032496909,65.62004042496764,3.0195303004560685,168.25247063258826,156.33452936741173,162.2935
396,47621166.0,167.2806,165.8,167.63,168.16,165.54,1681876800000,473866,164.145,162.13993596134216,1.2075107166576105,68.2129729673155,3.122228963275518,168.9312504772759,156.49074952272412,162.711
397,52456377.0,166.779,166.09,166.65,167.87,165.56,1681963200000,493153,164.43400000000003,162.54994178303832,1.7647777234978106,63.703025406724734,3.0889332835668313,169.17295540591792,157.13104459408206,163.152
398,57736141.0,165.0754,165.05,165.02,166.4521,164.49,1682049600000,520279,164.47,162.77449253003482,0.21863233329285414,56.76687473753936,2.897616915891149,169.2022680948724,157.7107319051276,163.4565
399,41449581.0,164.9397,165.0,165.33,165.6,163.89,1682308800000,459499,164.8,163.00681139094075,2.0366598778004144,57.73923542044346,2.739433244169277,169.31420047379893,158.10679952620106,163.7105
400,48652863.0,164.6479,165.19,163.77,166.305,163.73,1682395200000,501548,165.09699999999998,163.0761921735825,1.8470149253731336,51.2892662357512,2.4598371111202937,169.0052290784441,158.96477092155592,163.985
401,45487296.0,163.9084,163.055,163.76,165.28,162.8,1682481600000,493403,165.46300000000002,163.13835652143862,2.2860712054965626,51.24849061491034,2.2119502591745572,168.39087303181756,160.19012696818245,164.2905
402,64898729.0,167.3197,165.19,168.41,168.56,165.19,1682568000000,575981,165.748,163.61759683767147,1.721430297173227,65.44300432003018,2.36346967421224,168.81310804714212,160.5318919528579,164.6725
403,55275851.0,168.9479,168.49,169.68,169.85,167.8801,1682654400000,527763,166.195,164.16872439788315,2.7056473579081164,68.24847242077863,2.5565578805897644,169.57218404281323,160.50481595718676,165.0385
404,52424936.0,169.6586,169.28,169.59,170.45,168.64,1682913600000,540745,166.631,164.66156763443922,2.63874599043758,67.81497031514832,2.67152376444011,170.22009247943276,160.32590752056723,165.273
405,48425696.0,168.6978,170.09,168.54,170.35,167.54,1683000000000,509755,166.838,165.01415239494474,1.2434672914038525,62.655975929388106,2.6473913513377454,170.5287454681532,160.2542545318468,165.3915
406,65126998.0,169.013,169.5,167.45,170.92,167.16,1683086400000,610052,166.82,165.2355930863134,-0.10737934737219282,57.60158742423008,2.511362921114113,170.6973130359641,160.26768696403593,165.48250000000002
407,81225673.0,166.0983,164.89,165.79,167.04,164.31,1683172800000,832121,166.73399999999998,165.28599371483034,-0.5160516051605242,50.68313900772118,2.2437467672795037,170.7394413972095,160.4285586027905,165.584
408,113402971.0,173.3116,170.975,173.57,174.3,170.76,1683259200000,915977,167.589,166.03908519530032,5.181190158768623,69.6598509306979,2.6291330083802507,172.2237859959856,159.83521400401443,166.0295
409,55962634.0,173.321,172.48,173.5,173.85,172.11,1683518400000,563138,168.406,166.71735017754574,4.941631887739664,69.39290914149788,2.895528120258234,173.3123996750876,159.89360032491243,166.603
410,45326874.0,172.3162,173.05,171.77,173.54,171.6,1683604800000,456209,169.20600000000002,167.17668197958704,4.884899554252915,62.785944098518414,2.933239069789323,173.66435275436712,160.63864724563288,167.1515
411,53724501.0,173.1737,173.02,173.555,174.03,171.9,1683691200000,511486,170.1855,167.75652907235187,5.981314118221798,66.44822781868822,3.071750622045414,174.05827861318986,161.59022138681016,167.82425
412,49473076.0,173.4903,173.85,173.75,174.59,172.17,1683777600000,501955,170.71949999999998,168.3013900657744,3.170833085921266,66.84428443023826,3.1608209194307335,174.88129757411116,161.5862024258888,168.23375
413,45533138.0,172.3696,173.62,172.57,174.06,171.0,1683864000000,490533,171.0085,168.68944551434035,1.703206034889195,61.929082803112074,3.100453535109523,175.35306044687422,161.8504395531258,168.60175
414,37264259.0,172.1109,173.16,172.07,173.21,171.47,1684123200000,444785,171.25650000000002,168.99676864940034,1.4623503744324486,59.856859865872885,2.977938307677107,175.67014195632208,162.2173580436779,168.94375
415,42110293.0,172.2781,171.99,172.07,173.1383,171.7991,1684209600000,436165,171.6095,169.27615331763667,2.094458288833512,59.856859865872885,2.848013974985861,175.98108296131508,162.4664170386849,169.22375
416,57934404.0,171.85,171.71,172.69,172.925,170.4201,1684296000000,554940,172.1335,169.58650301603333,3.1292923260674885,61.81297460259792,2.763224096381805,176.35428464186668,162.59921535813328,169.47674999999998
417,65496657.0,174.3014,173.0,175.05,175.24,172.58,1684382400000,595692,173.0595,170.0831845600303,5.585379094034634,68.33821084840434,2.8535656547816757,177.05279658663417,162.74070341336588,169.89675000000003
418,55525641.0,175.5191,176.39,175.16,176.39,174.94,1684468800000,532731,173.2185,170.5447132363912,0.9160569222791978,68.61594395580934,2.900601740083175,177.5427015161598,163.2647984838402,170.40375
419,43570932.0,174.1828,173.98,174.2,174.71,173.45,1684728000000,526393,173.28849999999997,170.8770120330829,0.4034582132564776,63.2369717085723,2.827816886799951,177.76906874582698,163.92543125417296,170.84724999999997
420,50745163.0,172.1908,173.13,171.56,173.3794,171.275,1684814400000,535091,173.26749999999998,170.93910184825717,-0.1222565057926343,51.0167920203349,2.5279675927826304,177.35139166980235,165.1221083301976,171.23674999999997
421,43711588.0,171.5088,171.09,171.84,172.4183,170.52,1684900800000,492275,173.096,171.02100168023378,-0.9881593731093908,52.107443868409455,2.28657036706781,176.70320027136913,166.57829972863087,171.64075
422,55889523.0,172.8818,172.41,172.99,173.895,171.69,1684987200000,534909,173.02,171.20000152748526,-0.43741007194244075,56.524942096627846,2.163121596299021,176.73751999765665,167.00198000234337,171.86975
423,54834975.0,175.1454,173.32,175.43,175.77,173.11,1685073600000,529918,173.30599999999998,171.5845468431684,1.6572984875702694,64.29004398882995,2.2363953901833042,177.1513099465853,167.16319005341472,172.15725
424,55963954.0,177.4489,176.96,177.3,178.99,176.57,1685419200000,651318,173.829,172.10413349378945,3.039460684605113,69.00434283034211,2.417491435076329,177.86417976558832,167.2213202344117,172.54275
425,99625288.0,177.9376,177.325,177.25,179.35,176.76,1685505600000,669221,174.347,172.5719395398086,3.0104027430696854,68.73476131436063,2.5278374368007803,178.34352844105888,167.61297155894113,172.97825
426,68901712.0,179.3796,177.7,180.09,180.12,176.9306,1685592000000,624132,175.087,173.25539958164418,4.2851352133881555,74.91875004649351,2.8120362992708863,179.19519447153183,168.02530552846818,173.61025
427,61996852.0,180.6479,181.03,180.95,181.78,179.26,1685678400000,617235,175.677,173.9549087105856,3.3704655812624837,76.4837441965399,3.071257216599065,179.60623365309567,169.13026634690436,174.36825000000002
428,121722517.0,182.1408,182.63,179.58,184.951,178.035,1685937600000,1286180,176.119,174.4662806459869,2.5234071705869012,68.8767072502972,3.130062696367929,180.35911894674663,168.97838105325334,174.66875
429,64845314.0,178.7093,179.965,179.21,180.12,177.43,1686024000000,705164,176.62000000000003,174.8975278599881,2.876004592422514,66.8805941033628,3.110949466028785,180.9463825711386,168.9621174288614,174.95425
430,61944615.0,178.6619,178.44,177.82,181.21,177.32,1686110400000,669062,177.246,175.1632071454437,3.64886920027978,59.66305964445981,2.949639106463593,181.18585134422588,169.32764865577408,175.25674999999998
431,50210681.0,179.5493,177.895,180.57,180.84,177.46,1686196800000,548456,178.119,175.65473376858517,5.080307262569826,67.39730044870592,3.009015444622321,181.91060042757556,169.30439957242447,175.60750000000002
432,48869360.0,181.4395,181.5,180.96,182.23,180.63,1686283200000,557894,178.916,176.13703069871377,4.607202728481414,68.35346001531474,3.0523557044946017,182.61999398677605,169.31600601322398,175.96800000000002
